returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow,return_prediction
0,female,united kingdom,returning,groceries,beverages,valuemax,paypal,desktop,referral,silver,standard,central,winter,no,Monday,1,53,22.39,4,5,4.48,10.26,6.47,101.81,7,4.1,2256.9,10.02,10.2,0,2024,1,22,2,Not Returned
0,male,pakistan,new,electronics,accessories,freshmart,debit card,mobile,paid ads,silver,express,north,winter,no,Monday,1,26,355.37,6,0,0,20.11,145.13,2297.46,4,5,9628.85,22.03,506.13,1,2024,1,22,2,Not Returned
0,female,india,returning,home & kitchen,decor,primeplus,credit card,desktop,direct,standard,standard,west,winter,no,Monday,1,39,146.4,2,0,0,5.01,20.88,318.69,8,4.1,3471.19,23.72,75.59,0,2024,1,22,2,Not Returned
0,female,france,loyal,fashion,bags,trendify,debit card,mobile,social media,standard,express,north,winter,no,Monday,1,31,45.44,2,0,0,13.81,9.89,114.58,3,5,2654.85,28.84,33.04,0,2024,1,22,2,Not Returned
0,male,pakistan,loyal,beauty,makeup,freshmart,credit card,mobile,paid ads,silver,express,south,winter,no,Tuesday,1,26,23.52,2,15,7.06,12.74,1.71,54.43,2,4,1778.41,26.81,14.59,0,2024,1,23,3,Not Returned
0,male,canada,new,toys,educational,apex,cash on delivery,desktop,social media,silver,standard,south,winter,no,Tuesday,1,18,57.63,7,0,0,8.45,34.22,446.08,3,2.7,5052.25,22.25,99.25,1,2024,1,23,3,Returned
0,female,france,returning,home & kitchen,appliances,trendify,credit card,mobile,direct,gold,standard,south,winter,no,Tuesday,1,34,233.64,4,0,0,6.65,101.63,1042.84,2,5,6336.09,20.02,208.78,1,2024,1,23,3,Not Returned
0,female,germany,returning,sports,fitness,urbanco,credit card,mobile,email,platinum,pickup,east,winter,no,Wednesday,1,22,61.11,5,0,0,3.34,10.83,319.72,5,4.9,6039.4,19.52,62.41,0,2024,1,24,4,Not Returned
0,male,pakistan,new,groceries,fresh produce,ecolife,wallet,mobile,direct,gold,same day,south,winter,no,Wednesday,1,40,21.63,3,0,0,19.74,7.25,91.88,0,3.6,1328.71,26.97,24.78,0,2024,1,24,4,Not Returned
1,female,united kingdom,returning,home & kitchen,furniture,apex,debit card,mobile,social media,silver,same day,west,winter,no,Wednesday,1,48,178.53,3,15,80.34,22.46,48.8,526.51,1,2.3,7346.84,19.08,100.46,1,2024,1,24,4,Returned
0,male,united kingdom,new,home & kitchen,furniture,valuemax,wallet,desktop,paid ads,standard,pickup,west,winter,no,Wednesday,1,32,109.74,3,20,65.84,4.52,26.16,294.06,7,4.4,4076.56,14.2,41.76,0,2024,1,24,4,Not Returned
0,female,india,returning,sports,fitness,valuemax,cash on delivery,desktop,direct,standard,standard,east,winter,no,Wednesday,1,52,115.52,4,0,0,10.28,36.01,508.37,4,4,2980.1,18.23,92.68,1,2024,1,24,4,Not Returned
0,male,germany,loyal,groceries,fresh produce,quickcart,debit card,desktop,email,standard,pickup,east,winter,no,Thursday,1,32,15.99,3,5,2.4,6.5,2.39,54.46,2,4.6,1548.8,20.62,11.23,0,2024,1,25,5,Not Returned
0,male,australia,returning,groceries,fresh produce,zenith,wallet,desktop,email,standard,express,west,winter,no,Thursday,1,29,21.06,1,0,0,10.72,1.47,33.25,4,4,652.09,27.67,9.2,0,2024,1,25,5,Not Returned
0,male,united kingdom,premium,sports,sportswear,apex,cash on delivery,mobile,email,standard,standard,north,winter,no,Thursday,1,36,83.16,2,35,58.21,6.63,14.23,128.97,4,4.6,3771.56,16.17,20.85,0,2024,1,25,5,Not Returned
0,male,united kingdom,returning,groceries,fresh produce,zenith,wallet,mobile,referral,silver,standard,central,winter,no,Friday,1,32,9.11,3,15,4.1,8,2.57,33.8,2,4.4,338.96,15.35,5.19,0,2024,1,26,6,Not Returned
0,female,france,premium,home & kitchen,decor,quickcart,credit card,mobile,direct,standard,standard,central,winter,no,Monday,1,27,178.61,4,20,142.89,9.44,67.09,648.08,5,4.9,5942.31,9.88,64.03,1,2024,1,29,2,Not Returned
0,male,saudi arabia,loyal,beauty,makeup,quickcart,cash on delivery,desktop,paid ads,standard,same day,south,winter,no,Monday,1,37,21.38,3,5,3.21,21.55,3.51,85.99,3,5,1255.82,26.33,22.64,0,2024,1,29,2,Not Returned
0,female,uae,loyal,groceries,dairy,urbanco,debit card,tablet,social media,standard,standard,central,winter,no,Monday,1,26,23.85,4,20,19.08,8.89,4.17,89.38,1,3.5,2076.32,20.38,18.22,0,2024,1,29,2,Returned
0,male,united kingdom,returning,fashion,women clothing,quickcart,credit card,tablet,paid ads,silver,express,central,winter,no,Monday,1,27,49.79,2,5,4.98,11.6,5.28,111.48,2,4.4,701.69,36.08,40.22,0,2024,1,29,2,Not Returned
0,female,canada,returning,electronics,headphones,apex,debit card,mobile,referral,standard,express,south,winter,no,Monday,1,18,187.76,1,10,18.78,18.91,20.25,208.14,2,5,4062.12,19.65,40.9,0,2024,1,29,2,Not Returned
0,female,saudi arabia,new,electronics,mobile,zenith,debit card,mobile,referral,standard,pickup,east,winter,no,Monday,1,42,482.66,2,15,144.8,7.53,47.02,875.07,2,4.1,13757.01,11.39,99.67,1,2024,1,29,2,Not Returned
0,male,united states,loyal,groceries,beverages,nova,credit card,desktop,paid ads,standard,express,central,winter,no,Tuesday,1,40,26.82,2,0,0,16.3,1.9,71.84,3,3.9,957.36,31.03,22.29,0,2024,1,30,3,Not Returned
0,female,saudi arabia,new,electronics,mobile,primeplus,credit card,desktop,email,standard,pickup,east,winter,no,Wednesday,1,37,334.6,1,0,0,5.38,32.74,372.72,6,4,3875.7,29.17,108.72,0,2024,1,31,4,Not Returned
1,female,canada,new,fashion,women clothing,valuemax,credit card,mobile,direct,platinum,same day,central,winter,no,Wednesday,1,49,58.73,2,20,23.49,17.52,5.72,117.21,1,1.9,1297.81,34.44,40.37,0,2024,1,31,4,Returned
0,female,india,returning,fashion,shoes,valuemax,bank transfer,desktop,referral,silver,express,west,winter,no,Wednesday,1,18,104.09,4,10,41.64,17.24,39.14,431.1,3,4.9,6427.42,30.79,132.74,1,2024,1,31,4,Not Returned
0,male,united kingdom,premium,fashion,shoes,freshmart,wallet,mobile,social media,silver,standard,south,winter,no,Wednesday,1,47,65.26,4,0,0,8.41,26.94,296.39,5,3.2,5644.17,44.57,132.1,0,2024,1,31,4,Returned
0,male,saudi arabia,new,sports,sportswear,trendify,debit card,mobile,social media,silver,express,north,winter,no,Thursday,1,35,45.46,2,0,0,14.04,6.66,111.62,5,4.3,1681.93,28.2,31.48,0,2024,2,1,5,Not Returned
0,male,germany,new,beauty,skincare,freshmart,debit card,mobile,paid ads,silver,express,east,winter,no,Friday,1,23,51.44,2,25,25.72,16.91,8.23,102.3,5,4.4,1319.02,12.06,12.34,0,2024,2,2,6,Not Returned
1,female,germany,new,electronics,accessories,urbanco,debit card,desktop,referral,standard,standard,south,winter,no,Friday,1,27,579.74,3,10,173.92,5.07,199.16,1769.53,6,3.1,8457.94,7.24,128.11,1,2024,2,2,6,Returned
0,male,uae,returning,groceries,snacks,primeplus,cash on delivery,mobile,email,standard,standard,north,winter,no,Friday,1,38,23.26,5,0,0,9.58,6.9,132.78,4,4.4,2231.05,19.82,26.32,0,2024,2,2,6,Not Returned
0,male,germany,premium,home & kitchen,appliances,trendify,wallet,mobile,direct,standard,standard,north,winter,no,Saturday,1,28,63.92,2,15,19.18,7.03,14.14,129.83,5,3.8,1723.01,24.47,31.77,0,2024,2,3,7,Not Returned
0,female,france,premium,beauty,skincare,freshmart,bank transfer,desktop,direct,silver,standard,east,winter,no,Sunday,1,51,56.32,4,0,0,11.7,9.19,246.17,6,4.6,4931,39.16,96.4,0,2024,2,4,1,Not Returned
0,male,germany,returning,electronics,headphones,apex,debit card,mobile,social media,silver,standard,south,winter,no,Sunday,1,31,335.3,5,10,167.65,10.74,177.45,1697.04,5,3.7,33948.44,19.44,329.9,1,2024,2,4,1,Not Returned
0,female,united states,new,electronics,laptop,ecolife,wallet,mobile,email,platinum,standard,central,winter,no,Sunday,1,18,482.64,1,30,144.79,0,40.09,377.94,5,4.6,6580.44,8.45,31.94,0,2024,2,4,1,Not Returned
1,male,india,loyal,home & kitchen,appliances,quickcart,debit card,tablet,email,standard,express,south,winter,no,Monday,1,18,101.31,4,35,141.83,13.94,38.62,315.97,3,2.3,4141.85,16.67,52.67,0,2024,2,5,2,Returned
0,male,pakistan,loyal,toys,action figures,zenith,wallet,mobile,organic search,standard,standard,central,winter,no,Monday,1,18,42.85,4,15,25.71,10.63,13.26,169.58,6,3.8,3450.52,14.05,23.83,0,2024,2,5,2,Not Returned
0,male,pakistan,returning,groceries,beverages,trendify,credit card,mobile,direct,standard,standard,west,winter,no,Tuesday,1,24,13.48,3,0,0,7.34,1.45,49.23,9,4,107.81,26.37,12.98,0,2024,2,6,3,Not Returned
0,male,france,new,beauty,skincare,trendify,bank transfer,mobile,paid ads,standard,standard,north,winter,no,Wednesday,1,47,41.73,3,10,12.52,7.15,4.36,124.18,7,4.6,1146.91,19.15,23.78,0,2024,2,7,4,Not Returned
0,female,united kingdom,new,electronics,accessories,valuemax,paypal,desktop,paid ads,silver,express,east,winter,yes,Wednesday,1,40,588.7,3,15,264.92,15.14,110.38,1626.7,3,5,23419.52,22.52,366.33,1,2024,2,7,4,Not Returned
0,male,pakistan,returning,fashion,bags,urbanco,wallet,tablet,organic search,gold,express,south,winter,no,Wednesday,1,40,35.5,4,0,0,12.92,13.27,168.19,4,4.7,1424.84,34.65,58.28,0,2024,2,7,4,Not Returned
1,female,pakistan,loyal,toys,puzzles,apex,debit card,tablet,paid ads,standard,standard,east,winter,no,Thursday,1,31,75.17,4,25,75.17,10.18,29.55,265.24,8,2,1206.83,17.37,46.07,0,2024,2,8,5,Returned
0,female,uae,new,sports,fitness,quickcart,bank transfer,desktop,organic search,standard,standard,west,winter,no,Thursday,1,47,111.61,1,25,27.9,5.75,6.21,95.67,4,3.4,1004.86,13.8,13.2,0,2024,2,8,5,Returned
0,female,australia,returning,fashion,men clothing,valuemax,bank transfer,mobile,social media,gold,standard,central,winter,no,Friday,1,51,74.81,3,0,0,2.4,24.43,251.26,6,4.3,1218.35,34.09,85.65,0,2024,2,9,6,Not Returned
0,female,canada,returning,sports,fitness,zenith,wallet,tablet,direct,standard,standard,east,winter,no,Saturday,1,19,89.67,7,0,0,14.21,51.76,693.66,1,5,5209.74,26.14,181.32,1,2024,2,10,7,Not Returned
0,female,uae,new,sports,fitness,valuemax,debit card,mobile,email,silver,standard,south,winter,yes,Saturday,1,21,73.06,4,25,73.06,11.12,16.45,246.75,6,3.3,3575.01,14.95,36.89,0,2024,2,10,7,Returned
0,male,australia,new,groceries,dairy,quickcart,paypal,tablet,direct,silver,pickup,south,winter,no,Saturday,1,48,16.39,2,25,8.2,7.03,1.96,33.57,6,3.6,445.75,23.52,7.9,0,2024,2,10,7,Not Returned
0,male,france,new,fashion,women clothing,apex,cash on delivery,mobile,email,standard,express,central,winter,no,Sunday,1,48,46.66,2,0,0,12.85,7.42,113.59,1,4.8,691.55,34.31,38.97,0,2024,2,11,1,Not Returned
0,female,united kingdom,returning,groceries,dairy,trendify,wallet,desktop,direct,gold,standard,central,winter,no,Sunday,1,18,18.59,3,0,0,5.11,6.19,67.07,4,4.5,847.3,24.65,16.53,0,2024,2,11,1,Not Returned
0,female,uae,loyal,beauty,haircare,primeplus,debit card,mobile,paid ads,platinum,express,central,winter,no,Monday,1,50,41.31,1,0,0,8.37,4.27,53.95,3,4.2,1406.38,35.37,19.08,0,2024,2,12,2,Not Returned
0,male,pakistan,returning,electronics,mobile,ecolife,credit card,desktop,social media,standard,express,south,winter,no,Tuesday,1,53,347.46,1,10,34.75,14.8,14.53,342.04,1,4.2,4974.34,14.6,49.94,0,2024,2,13,3,Not Returned
0,female,uae,returning,groceries,beverages,zenith,cash on delivery,desktop,social media,gold,standard,central,winter,no,Tuesday,1,29,7.86,2,20,3.14,1.05,1.42,15.05,7,5,376.97,25.56,3.85,0,2024,2,13,3,Not Returned
0,male,india,new,toys,board games,zenith,debit card,mobile,paid ads,standard,same day,north,winter,no,Tuesday,1,20,74.2,1,35,25.97,20.09,7.4,75.72,0,4.6,703.4,8.54,6.47,0,2024,2,13,3,Not Returned
0,male,germany,returning,sports,equipment,apex,paypal,desktop,direct,standard,standard,west,winter,no,Tuesday,1,24,58.25,2,0,0,6.38,5.34,128.22,2,4.5,642.43,51.61,66.17,0,2024,2,13,3,Not Returned
0,female,canada,new,toys,action figures,trendify,wallet,mobile,organic search,gold,standard,east,winter,no,Tuesday,1,45,27.23,2,40,21.78,3.21,6.44,42.33,7,3.2,399.61,3,1.27,0,2024,2,13,3,Returned
0,male,united kingdom,returning,home & kitchen,furniture,quickcart,cash on delivery,desktop,email,gold,standard,east,winter,no,Wednesday,1,24,125.27,3,10,37.58,4.53,40.5,383.26,8,4.3,4351.11,32.26,123.64,0,2024,2,14,4,Not Returned
0,male,uae,returning,groceries,fresh produce,apex,credit card,mobile,paid ads,gold,express,east,winter,no,Wednesday,1,27,12.31,3,10,3.69,13.03,3.91,50.18,5,4.4,460.19,19.37,9.72,0,2024,2,14,4,Not Returned
0,male,pakistan,returning,electronics,mobile,zenith,debit card,mobile,email,gold,express,north,winter,yes,Thursday,1,51,187.57,3,25,140.68,13.05,45.39,480.47,4,3.2,7683.74,19.22,92.35,1,2024,2,15,5,Returned
0,female,united states,loyal,groceries,beverages,primeplus,cash on delivery,tablet,paid ads,gold,standard,north,winter,no,Thursday,1,41,16.56,1,20,3.31,0.26,1.99,15.5,4,3.9,986.7,17.82,2.76,0,2024,2,15,5,Not Returned
0,male,france,returning,books,non-fiction,nova,cash on delivery,mobile,social media,standard,standard,east,winter,no,Friday,1,40,14.7,4,30,17.64,7.28,5.82,54.26,5,3.4,503.27,12.46,6.76,0,2024,2,16,6,Returned
0,male,india,premium,groceries,snacks,apex,bank transfer,mobile,paid ads,silver,standard,central,winter,no,Saturday,1,21,25.38,4,25,25.38,10.7,10.09,96.93,5,4.8,2010.37,11.43,11.08,0,2024,2,17,7,Not Returned
0,female,canada,loyal,electronics,laptop,trendify,wallet,mobile,referral,standard,standard,south,winter,no,Saturday,1,26,437.54,2,20,175.02,7.61,42.66,750.33,6,5,6209.85,15.91,119.38,1,2024,2,17,7,Not Returned
0,male,united kingdom,returning,beauty,haircare,ecolife,debit card,mobile,organic search,standard,standard,west,winter,no,Sunday,1,36,36.71,6,35,77.09,9.62,19.46,172.25,4,5,2614.44,27.14,46.75,0,2024,2,18,1,Not Returned
0,male,germany,loyal,fashion,shoes,valuemax,cash on delivery,mobile,organic search,standard,standard,central,winter,yes,Monday,1,43,26.02,3,35,27.32,7.77,3.39,61.9,4,5,768.73,8.26,5.11,0,2024,2,19,2,Not Returned
0,female,saudi arabia,premium,fashion,shoes,quickcart,credit card,mobile,direct,silver,standard,west,winter,no,Monday,1,60,97.79,2,10,19.56,7.49,13.84,197.35,5,3.5,2015.24,29.22,57.67,0,2024,2,19,2,Returned
0,male,france,returning,electronics,laptop,quickcart,paypal,desktop,direct,standard,express,south,winter,no,Monday,1,49,249.22,2,15,74.77,12.99,16.68,453.34,6,3.2,1428.89,6.5,29.47,1,2024,2,19,2,Returned
0,male,saudi arabia,loyal,home & kitchen,cookware,zenith,paypal,desktop,direct,standard,standard,east,winter,no,Tuesday,1,45,138.67,1,20,27.73,7.51,13.17,131.62,7,4.6,1998.49,26.58,34.98,0,2024,2,20,3,Not Returned
0,male,canada,premium,fashion,bags,nova,debit card,mobile,referral,gold,express,south,winter,no,Tuesday,1,37,65.71,1,0,0,7.78,3.8,77.29,3,4.2,2036.7,20.63,15.94,0,2024,2,20,3,Not Returned
0,female,united kingdom,premium,home & kitchen,decor,freshmart,paypal,desktop,email,standard,same day,north,winter,no,Tuesday,1,57,109.01,3,0,0,21.88,27.36,376.27,0,3.7,4514.18,31.23,117.51,0,2024,2,20,3,Not Returned
0,male,pakistan,new,fashion,women clothing,nova,paypal,mobile,organic search,silver,standard,east,winter,no,Tuesday,1,33,84.46,1,5,4.22,4.01,5.96,90.21,7,3.5,876.73,35.61,32.12,0,2024,2,20,3,Returned
0,male,france,new,electronics,headphones,valuemax,paypal,mobile,email,standard,standard,west,winter,no,Tuesday,1,18,185.03,2,15,55.51,5.63,14,334.18,3,3.8,1481.12,3,10.03,0,2024,2,20,3,Not Returned
0,male,united states,loyal,groceries,fresh produce,urbanco,cash on delivery,desktop,organic search,standard,same day,south,winter,no,Wednesday,1,30,16.55,6,0,0,26.77,9.23,135.3,2,5,1717.98,27.54,37.26,0,2024,2,21,4,Not Returned
0,female,france,new,groceries,dairy,quickcart,bank transfer,desktop,social media,gold,express,south,winter,no,Wednesday,1,27,9.51,2,0,0,9.86,0.74,29.62,7,5,515.5,15.91,4.71,0,2024,2,21,4,Not Returned
0,female,france,new,fashion,men clothing,nova,cash on delivery,mobile,referral,standard,standard,east,winter,no,Wednesday,1,52,58.68,2,20,23.47,3.23,10.69,107.81,4,4.8,587.72,25.43,27.42,0,2024,2,21,4,Not Returned
0,female,pakistan,loyal,books,comics,ecolife,debit card,mobile,organic search,standard,pickup,east,winter,no,Thursday,1,46,14.44,5,0,0,12.9,2.74,87.84,2,4.3,910.28,10.01,8.79,0,2024,2,22,5,Not Returned
0,female,uae,returning,home & kitchen,cookware,quickcart,debit card,mobile,direct,standard,standard,central,winter,no,Thursday,1,25,147.32,2,40,117.86,7.18,32.19,216.15,4,4.9,301.61,7.65,16.54,0,2024,2,22,5,Not Returned
1,female,canada,returning,toys,action figures,primeplus,wallet,mobile,email,standard,standard,central,winter,no,Thursday,1,42,36.99,2,5,3.7,3.55,6.02,79.85,2,2.7,500.75,37.72,30.12,0,2024,2,22,5,Returned
0,female,uae,new,fashion,bags,urbanco,credit card,desktop,paid ads,standard,standard,north,winter,no,Thursday,1,40,56.79,2,5,5.68,5.24,6.71,119.85,5,5,1287.73,28.67,34.36,0,2024,2,22,5,Not Returned
0,male,australia,returning,fashion,shoes,primeplus,debit card,desktop,direct,standard,express,north,winter,no,Friday,1,19,75.57,3,35,79.35,13.29,10.21,170.86,3,3.6,2493.75,13.34,22.79,0,2024,2,23,6,Not Returned
0,female,pakistan,returning,electronics,mobile,quickcart,wallet,mobile,referral,platinum,express,south,winter,no,Friday,1,22,183.85,4,10,73.54,11.6,46.38,719.84,3,4.5,4841.99,10.43,75.08,1,2024,2,23,6,Not Returned
0,female,uae,new,books,non-fiction,valuemax,bank transfer,desktop,social media,standard,standard,north,winter,no,Saturday,1,60,48.35,5,0,0,10.56,17.55,269.86,5,3.6,2178.92,22.13,59.72,0,2024,2,24,7,Returned
0,male,pakistan,new,home & kitchen,cookware,valuemax,paypal,mobile,paid ads,silver,standard,south,winter,no,Saturday,1,56,113.96,2,5,11.4,5.34,19.43,241.29,5,4.9,1624.8,28.94,69.83,0,2024,2,24,7,Not Returned
0,female,france,returning,fashion,bags,freshmart,wallet,mobile,paid ads,gold,same day,south,winter,no,Sunday,1,37,47.64,4,10,19.06,22.88,22.4,216.78,3,4.2,2212.94,16.44,35.64,0,2024,2,25,1,Not Returned
0,male,united states,returning,beauty,fragrance,apex,debit card,mobile,email,standard,pickup,north,winter,no,Sunday,1,35,47.29,2,20,18.92,6.68,2.91,85.25,4,4.6,205.93,19.93,16.99,0,2024,2,25,1,Not Returned
0,male,india,new,beauty,makeup,apex,bank transfer,desktop,email,standard,standard,east,winter,no,Monday,1,34,26.68,2,0,0,8.21,5.41,66.98,7,4.2,733.83,39.74,26.62,0,2024,2,26,2,Not Returned
1,female,united kingdom,new,fashion,shoes,valuemax,wallet,desktop,social media,gold,pickup,west,winter,yes,Tuesday,1,38,28.39,3,25,21.29,4.44,7.65,75.97,4,2.5,527.78,19.69,14.96,0,2024,2,27,3,Returned
0,male,pakistan,loyal,home & kitchen,furniture,primeplus,paypal,mobile,direct,gold,standard,north,winter,no,Tuesday,1,31,210.53,2,20,84.21,4.77,40.07,381.69,8,5,4977.25,18.98,72.44,0,2024,2,27,3,Not Returned
0,female,united kingdom,returning,books,non-fiction,urbanco,debit card,mobile,organic search,standard,standard,east,winter,no,Tuesday,1,43,19.62,3,30,17.66,6.12,5.9,53.22,6,4.5,247.65,20.69,11.01,0,2024,2,27,3,Not Returned
0,male,india,returning,groceries,dairy,ecolife,wallet,desktop,social media,standard,express,south,winter,no,Wednesday,1,44,21.18,4,0,0,18.53,8.12,111.37,3,4,497.9,20.21,22.51,0,2024,2,28,4,Not Returned
0,other,germany,returning,beauty,fragrance,urbanco,cash on delivery,mobile,direct,standard,standard,central,winter,no,Wednesday,1,28,58.96,1,0,0,6.52,3.19,68.67,3,5,860.32,18,12.36,0,2024,2,28,4,Not Returned
0,male,uae,returning,home & kitchen,decor,nova,debit card,desktop,direct,gold,standard,north,winter,no,Wednesday,1,33,172.83,2,20,69.13,1.76,12.92,291.21,6,4.1,4851.45,16.55,48.2,0,2024,2,28,4,Not Returned
0,male,united kingdom,new,home & kitchen,appliances,valuemax,debit card,mobile,social media,standard,standard,north,winter,no,Thursday,1,24,210.94,3,30,189.85,9.13,29.95,482.05,7,5,2311.26,3.54,17.06,1,2024,2,29,5,Not Returned
0,female,saudi arabia,returning,fashion,women clothing,ecolife,credit card,mobile,organic search,silver,express,east,spring,yes,Friday,1,36,41.62,3,0,0,17.99,5.27,148.12,6,4.2,891.03,21.5,31.85,0,2024,3,1,6,Not Returned
0,male,united kingdom,premium,sports,fitness,nova,debit card,tablet,direct,gold,express,east,spring,no,Friday,1,53,73.58,3,15,33.11,11.02,14.14,212.79,4,4.7,4256.23,12.72,27.07,0,2024,3,1,6,Not Returned
1,male,australia,returning,fashion,bags,valuemax,wallet,mobile,social media,standard,standard,central,spring,yes,Friday,1,46,55.68,4,5,11.14,3.45,14.67,229.7,6,2.9,1282.14,22.11,50.79,0,2024,3,1,6,Returned
0,male,united states,new,groceries,snacks,freshmart,wallet,desktop,direct,silver,standard,west,spring,no,Saturday,1,32,16.46,3,10,4.94,7.1,5.77,57.31,8,4.1,220.16,15.42,8.84,0,2024,3,2,7,Not Returned
0,male,canada,returning,fashion,men clothing,valuemax,wallet,desktop,email,standard,express,central,spring,yes,Saturday,1,28,92.52,9,10,83.27,22.95,52.6,824.96,1,4.3,2867.95,34.34,283.29,1,2024,3,2,7,Not Returned
1,male,united kingdom,premium,toys,educational,freshmart,credit card,mobile,social media,silver,standard,north,spring,no,Saturday,1,28,62.16,6,15,55.94,11.4,37.37,365.79,3,2.5,2628.59,22.4,81.94,0,2024,3,2,7,Returned
0,female,saudi arabia,returning,toys,board games,primeplus,bank transfer,tablet,social media,standard,standard,central,spring,no,Monday,1,32,41.15,3,0,0,7.98,4.94,136.37,6,2.7,1798.26,7.64,10.42,0,2024,3,4,2,Returned
1,female,germany,new,electronics,mobile,primeplus,paypal,desktop,direct,standard,standard,east,spring,no,Monday,1,36,896.32,3,10,268.9,6.97,259.77,2686.8,1,3.2,37275.32,15.43,414.57,1,2024,3,4,2,Returned
0,female,saudi arabia,returning,groceries,beverages,valuemax,cash on delivery,tablet,referral,standard,standard,central,spring,no,Monday,1,18,19.13,3,10,5.74,8.06,6.23,65.94,3,4.7,997.8,15.7,10.35,0,2024,3,4,2,Not Returned
0,female,france,returning,groceries,fresh produce,nova,paypal,desktop,organic search,standard,standard,south,spring,no,Tuesday,1,33,28.61,2,10,5.72,7.46,6.73,65.69,6,4.1,958.85,12.81,8.41,0,2024,3,5,3,Not Returned
0,female,india,loyal,groceries,fresh produce,zenith,paypal,desktop,organic search,standard,express,west,spring,no,Tuesday,1,58,24.62,1,15,3.69,12.47,2.09,35.49,0,4.1,709.63,10.74,3.81,0,2024,3,5,3,Not Returned
0,female,united states,returning,books,non-fiction,nova,cash on delivery,mobile,direct,standard,express,east,spring,no,Tuesday,1,33,17.74,3,0,0,14.32,4.62,72.16,1,3.7,1290.95,27.66,19.96,0,2024,3,5,3,Not Returned
0,female,canada,returning,home & kitchen,appliances,freshmart,cash on delivery,tablet,email,gold,express,west,spring,no,Wednesday,1,35,69.93,3,10,20.98,8.98,7.76,205.55,2,4.5,2136.67,25.48,52.37,0,2024,3,6,4,Not Returned
0,female,united states,new,sports,fitness,valuemax,wallet,tablet,direct,standard,standard,north,spring,no,Wednesday,1,34,63.59,5,15,47.69,11.08,13.6,294.94,2,3.9,3308.92,19.84,58.52,0,2024,3,6,4,Not Returned
0,male,india,loyal,sports,outdoor,valuemax,bank transfer,mobile,direct,silver,standard,east,spring,no,Wednesday,1,19,63.79,2,10,12.76,10.1,13.6,138.52,5,4.1,1612.68,11.55,16,0,2024,3,6,4,Not Returned
0,male,france,new,beauty,skincare,primeplus,bank transfer,mobile,social media,standard,express,central,spring,no,Thursday,1,37,89.43,3,35,93.9,15.27,10.95,200.61,0,3.9,3131.64,27.86,55.89,0,2024,3,7,5,Not Returned
0,female,pakistan,new,groceries,beverages,urbanco,bank transfer,mobile,email,standard,standard,west,spring,no,Friday,1,43,13.74,2,15,4.12,5.55,2.07,30.98,6,3.7,671.32,33.28,10.31,0,2024,3,8,6,Not Returned
0,male,germany,loyal,electronics,mobile,valuemax,credit card,mobile,email,gold,standard,north,spring,no,Friday,1,30,425.12,3,10,127.54,6.27,86.42,1240.51,5,3.6,6745.62,22.06,273.66,1,2024,3,8,6,Not Returned
0,female,india,new,groceries,snacks,quickcart,cash on delivery,mobile,email,gold,standard,central,spring,no,Friday,1,32,25,1,35,8.75,0,2.28,18.53,4,4.2,20,15.45,2.86,0,2024,3,8,6,Not Returned
1,male,australia,returning,groceries,beverages,primeplus,bank transfer,desktop,referral,silver,standard,north,spring,no,Saturday,1,57,27.84,4,0,0,8.93,7.7,127.99,6,3.5,2230.53,16.24,20.79,0,2024,3,9,7,Returned
0,male,canada,returning,home & kitchen,appliances,urbanco,paypal,desktop,paid ads,standard,standard,north,spring,no,Saturday,1,46,95.05,6,15,85.54,8.32,20.96,514.04,6,4.3,9206.77,33.99,174.72,1,2024,3,9,7,Not Returned
0,female,united states,loyal,toys,puzzles,apex,debit card,tablet,paid ads,gold,standard,north,spring,no,Saturday,1,26,44.91,1,0,0,1.06,3.78,49.75,1,4.7,1254.73,11.37,5.66,0,2024,3,9,7,Not Returned
0,female,india,new,fashion,bags,valuemax,cash on delivery,mobile,direct,standard,express,west,spring,no,Saturday,1,37,32.56,3,5,4.88,14.3,8.12,115.22,3,3.6,501.9,26.61,30.66,0,2024,3,9,7,Returned
0,female,france,returning,electronics,laptop,apex,debit card,mobile,paid ads,gold,standard,south,spring,no,Saturday,1,39,128.09,2,15,38.43,4.65,9.15,231.55,2,3.8,3369.67,16.81,38.92,0,2024,3,9,7,Not Returned
0,male,pakistan,returning,fashion,women clothing,quickcart,paypal,desktop,paid ads,standard,standard,south,spring,no,Sunday,1,38,123.44,1,25,30.86,2.59,11.36,106.53,9,2.4,1149.25,12.18,12.98,0,2024,3,10,1,Returned
0,male,canada,new,electronics,laptop,ecolife,credit card,mobile,referral,standard,pickup,south,spring,no,Tuesday,1,37,367.2,2,15,110.16,7.4,43.9,675.54,9,4.6,12937.59,20.99,141.8,1,2024,3,12,3,Not Returned
0,female,pakistan,loyal,beauty,skincare,nova,credit card,desktop,email,silver,express,east,spring,no,Tuesday,1,53,116.18,5,0,0,18.15,24.93,623.98,5,3.4,8147.68,27.36,170.72,1,2024,3,12,3,Returned
