returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow
0,female,pakistan,new,groceries,dairy,freshmart,cash on delivery,tablet,social media,standard,express,south,winter,no,Saturday,1.0,34.0,12.73,3.0,10.0,3.82,15.89,2.93,53.19,8.0,4.4,517.01,19.7,10.48,0.0,2024.0,2.0,24.0,7.0
0,female,india,premium,toys,action figures,urbanco,cash on delivery,desktop,organic search,standard,standard,north,winter,no,Saturday,1.0,30.0,55.7,1.0,20.0,11.14,4.73,6.28,55.57,7.0,5.0,1983.55,24.31,13.51,0.0,2024.0,2.0,24.0,7.0
0,female,saudi arabia,loyal,fashion,men clothing,quickcart,bank transfer,desktop,referral,gold,pickup,north,winter,no,Saturday,1.0,23.0,44.33,3.0,0.0,0.0,2.62,4.98,140.59,5.0,3.1,2175.39,29.53,41.52,0.0,2024.0,2.0,24.0,7.0
0,female,india,premium,fashion,shoes,nova,cash on delivery,desktop,direct,standard,standard,east,winter,no,Saturday,1.0,40.0,47.24,4.0,10.0,18.9,11.85,19.2,201.11,5.0,4.4,3482.64,28.54,57.4,0.0,2024.0,2.0,24.0,7.0
0,male,pakistan,returning,toys,action figures,trendify,paypal,mobile,email,silver,standard,north,winter,no,Saturday,1.0,37.0,25.89,1.0,10.0,2.59,3.63,2.65,29.58,5.0,4.8,492.27,23.1,6.83,0.0,2024.0,2.0,24.0,7.0
0,female,germany,returning,home & kitchen,decor,urbanco,paypal,mobile,paid ads,silver,standard,north,winter,no,Saturday,1.0,18.0,208.81,3.0,20.0,125.29,6.22,48.89,556.25,7.0,5.0,7129.1,3.56,19.8,1.0,2024.0,2.0,24.0,7.0
0,female,uae,new,books,non-fiction,valuemax,bank transfer,desktop,social media,standard,standard,north,winter,no,Saturday,1.0,60.0,48.35,5.0,0.0,0.0,10.56,17.55,269.86,5.0,3.6,2178.92,22.13,59.72,0.0,2024.0,2.0,24.0,7.0
0,male,canada,new,electronics,headphones,quickcart,credit card,mobile,direct,standard,pickup,south,winter,no,Saturday,1.0,37.0,705.6,2.0,25.0,352.8,6.4,73.85,1138.65,6.0,5.0,10708.32,19.61,223.29,1.0,2024.0,2.0,24.0,7.0
0,male,saudi arabia,returning,groceries,snacks,freshmart,debit card,mobile,referral,standard,standard,north,winter,no,Saturday,1.0,32.0,18.7,3.0,5.0,2.8,5.14,3.76,62.2,3.0,3.9,366.89,22.03,13.7,0.0,2024.0,2.0,24.0,7.0
0,male,pakistan,new,home & kitchen,cookware,valuemax,paypal,mobile,paid ads,silver,standard,south,winter,no,Saturday,1.0,56.0,113.96,2.0,5.0,11.4,5.34,19.43,241.29,5.0,4.9,1624.8,28.94,69.83,0.0,2024.0,2.0,24.0,7.0
0,female,uae,returning,electronics,accessories,apex,wallet,desktop,referral,standard,express,south,winter,no,Saturday,1.0,18.0,596.08,2.0,0.0,0.0,14.71,140.11,1346.98,4.0,5.0,19641.49,11.09,149.38,1.0,2024.0,2.0,24.0,7.0
0,male,france,loyal,fashion,shoes,apex,debit card,mobile,organic search,standard,standard,west,winter,no,Saturday,1.0,33.0,47.97,4.0,25.0,47.97,10.04,7.19,161.14,4.0,4.9,3348.99,30.15,48.58,0.0,2024.0,2.0,24.0,7.0
0,male,france,returning,toys,puzzles,quickcart,cash on delivery,desktop,referral,gold,standard,north,winter,no,Saturday,1.0,45.0,45.85,2.0,15.0,13.76,8.07,9.65,95.66,3.0,5.0,817.27,30.6,29.27,0.0,2024.0,2.0,24.0,7.0
0,female,united states,new,groceries,dairy,urbanco,cash on delivery,mobile,organic search,standard,standard,west,winter,no,Saturday,1.0,22.0,16.54,2.0,10.0,3.31,2.3,2.93,35.0,3.0,3.9,695.75,25.85,9.05,0.0,2024.0,2.0,24.0,7.0
1,female,canada,returning,fashion,bags,valuemax,wallet,mobile,direct,silver,same day,north,winter,no,Saturday,1.0,23.0,102.06,6.0,5.0,30.62,24.35,44.43,650.52,0.0,4.2,3090.95,40.31,262.22,1.0,2024.0,2.0,24.0,7.0
0,male,australia,returning,beauty,makeup,freshmart,cash on delivery,mobile,direct,standard,express,west,winter,no,Saturday,1.0,24.0,43.68,4.0,5.0,8.74,16.58,12.55,195.11,1.0,3.8,2073.14,32.29,63.0,0.0,2024.0,2.0,24.0,7.0
0,male,pakistan,loyal,groceries,snacks,nova,cash on delivery,mobile,paid ads,silver,same day,north,winter,no,Saturday,1.0,40.0,18.43,2.0,25.0,9.22,24.23,2.11,53.98,4.0,4.6,1074.36,22.74,12.28,0.0,2024.0,2.0,24.0,7.0
0,male,france,loyal,toys,educational,zenith,credit card,mobile,social media,standard,same day,east,winter,no,Saturday,1.0,18.0,33.08,4.0,25.0,33.08,22.54,12.39,134.17,3.0,4.6,2420.59,15.26,20.47,0.0,2024.0,2.0,24.0,7.0
0,male,australia,returning,beauty,skincare,ecolife,wallet,mobile,organic search,platinum,standard,west,winter,no,Saturday,1.0,45.0,83.03,1.0,10.0,8.3,0.0,3.98,78.71,0.0,5.0,459.03,22.31,17.56,0.0,2024.0,2.0,24.0,7.0
0,female,france,returning,groceries,beverages,trendify,bank transfer,desktop,referral,standard,standard,west,winter,no,Saturday,1.0,37.0,28.26,3.0,20.0,16.96,8.11,4.95,80.88,7.0,5.0,639.79,19.93,16.12,0.0,2024.0,2.0,24.0,7.0
0,female,australia,loyal,groceries,snacks,ecolife,cash on delivery,desktop,email,standard,same day,west,winter,no,Saturday,1.0,22.0,16.22,2.0,15.0,4.87,20.84,1.84,50.25,1.0,4.4,1307.32,16.92,8.5,0.0,2024.0,2.0,24.0,7.0
0,female,australia,loyal,beauty,skincare,nova,cash on delivery,mobile,paid ads,standard,standard,west,winter,no,Sunday,1.0,31.0,30.79,2.0,0.0,0.0,9.51,4.02,75.11,4.0,4.8,1844.93,34.74,26.09,0.0,2024.0,2.0,25.0,1.0
0,female,france,returning,fashion,bags,freshmart,wallet,mobile,paid ads,gold,same day,south,winter,no,Sunday,1.0,37.0,47.64,4.0,10.0,19.06,22.88,22.4,216.78,3.0,4.2,2212.94,16.44,35.64,0.0,2024.0,2.0,25.0,1.0
0,female,pakistan,loyal,fashion,men clothing,freshmart,wallet,tablet,organic search,standard,standard,west,winter,no,Sunday,1.0,45.0,119.75,2.0,10.0,23.95,7.57,20.25,243.37,8.0,3.8,4591.83,23.17,56.39,0.0,2024.0,2.0,25.0,1.0
0,male,united kingdom,returning,sports,sportswear,primeplus,paypal,mobile,social media,standard,same day,north,winter,no,Sunday,1.0,32.0,101.11,3.0,30.0,91.0,23.51,20.33,256.17,0.0,4.0,4679.02,39.6,101.44,0.0,2024.0,2.0,25.0,1.0
0,male,united kingdom,loyal,groceries,beverages,quickcart,paypal,mobile,social media,standard,standard,north,winter,no,Sunday,1.0,31.0,12.34,2.0,0.0,0.0,3.95,2.03,30.66,3.0,5.0,1494.11,28.49,8.74,0.0,2024.0,2.0,25.0,1.0
0,male,united states,returning,beauty,fragrance,apex,debit card,mobile,email,standard,pickup,north,winter,no,Sunday,1.0,35.0,47.29,2.0,20.0,18.92,6.68,2.91,85.25,4.0,4.6,205.93,19.93,16.99,0.0,2024.0,2.0,25.0,1.0
0,male,united states,new,beauty,skincare,quickcart,cash on delivery,tablet,direct,standard,standard,east,winter,no,Sunday,1.0,25.0,85.81,2.0,15.0,25.74,4.37,7.47,157.72,3.0,4.2,2162.68,36.39,57.39,0.0,2024.0,2.0,25.0,1.0
1,male,india,new,toys,action figures,apex,cash on delivery,desktop,referral,platinum,standard,south,winter,no,Sunday,1.0,29.0,27.5,6.0,10.0,16.5,3.94,14.0,166.44,5.0,3.7,2850.08,26.39,43.92,0.0,2024.0,2.0,25.0,1.0
0,female,saudi arabia,premium,home & kitchen,cookware,zenith,wallet,mobile,referral,silver,standard,central,winter,no,Sunday,1.0,37.0,85.32,1.0,10.0,8.53,4.99,7.23,89.01,4.0,4.5,1523.37,33.25,29.6,0.0,2024.0,2.0,25.0,1.0
0,male,saudi arabia,loyal,beauty,fragrance,valuemax,credit card,desktop,email,silver,standard,north,winter,no,Sunday,1.0,37.0,41.89,5.0,30.0,62.84,9.75,24.32,180.68,5.0,4.4,2393.19,32.77,59.21,0.0,2024.0,2.0,25.0,1.0
0,female,saudi arabia,new,fashion,women clothing,zenith,credit card,mobile,referral,silver,pickup,west,winter,yes,Sunday,1.0,18.0,46.06,1.0,5.0,2.3,1.05,3.94,48.75,8.0,5.0,1081.48,24.19,11.79,0.0,2024.0,2.0,25.0,1.0
0,female,united kingdom,returning,groceries,beverages,ecolife,wallet,tablet,direct,standard,standard,south,winter,no,Sunday,1.0,53.0,14.79,1.0,30.0,4.44,0.93,0.54,11.82,5.0,4.2,166.58,5.08,0.6,0.0,2024.0,2.0,25.0,1.0
0,female,saudi arabia,returning,groceries,snacks,freshmart,debit card,mobile,referral,standard,same day,west,winter,no,Sunday,1.0,18.0,19.95,5.0,15.0,14.96,26.33,9.47,120.59,1.0,4.2,1819.68,28.39,34.24,0.0,2024.0,2.0,25.0,1.0
0,female,pakistan,returning,beauty,skincare,freshmart,cash on delivery,mobile,paid ads,platinum,standard,west,winter,no,Sunday,1.0,42.0,47.98,2.0,25.0,23.99,0.78,10.2,82.95,6.0,3.5,1379.91,36.83,30.55,0.0,2024.0,2.0,25.0,1.0
0,male,germany,returning,electronics,accessories,trendify,wallet,mobile,referral,platinum,express,south,winter,no,Sunday,1.0,28.0,757.13,3.0,10.0,227.14,13.06,126.77,2184.08,8.0,5.0,36726.69,26.88,587.08,1.0,2024.0,2.0,25.0,1.0
0,male,pakistan,loyal,beauty,fragrance,nova,bank transfer,mobile,social media,gold,standard,north,winter,no,Sunday,1.0,38.0,35.04,2.0,10.0,7.01,5.75,5.75,74.57,6.0,4.0,729.48,36.46,27.19,0.0,2024.0,2.0,25.0,1.0
0,female,united states,loyal,fashion,men clothing,primeplus,debit card,desktop,referral,standard,standard,west,winter,no,Sunday,1.0,26.0,63.63,4.0,0.0,0.0,11.05,29.06,294.63,6.0,3.4,1995.55,29.9,88.09,0.0,2024.0,2.0,25.0,1.0
0,male,united states,returning,electronics,mobile,trendify,paypal,mobile,paid ads,standard,standard,south,winter,no,Sunday,1.0,18.0,296.97,3.0,20.0,178.18,8.76,46.23,767.72,3.0,4.1,9849.1,16.9,129.74,1.0,2024.0,2.0,25.0,1.0
0,male,united kingdom,loyal,sports,equipment,primeplus,wallet,desktop,organic search,standard,standard,east,winter,no,Sunday,1.0,37.0,39.7,3.0,0.0,0.0,5.2,4.38,128.68,7.0,4.5,1460.54,23.97,30.84,0.0,2024.0,2.0,25.0,1.0
0,female,united states,new,beauty,fragrance,quickcart,credit card,mobile,social media,standard,standard,west,winter,no,Sunday,1.0,49.0,42.99,4.0,10.0,17.2,6.8,9.32,170.88,4.0,4.3,2949.65,38.93,66.52,0.0,2024.0,2.0,25.0,1.0
0,female,germany,returning,groceries,dairy,quickcart,wallet,desktop,social media,gold,same day,south,winter,no,Sunday,1.0,65.0,27.56,4.0,30.0,33.07,22.68,7.88,107.73,0.0,4.2,1826.34,18.37,19.79,0.0,2024.0,2.0,25.0,1.0
0,female,india,returning,groceries,beverages,urbanco,wallet,mobile,direct,standard,standard,south,winter,no,Sunday,1.0,38.0,12.83,1.0,20.0,2.57,6.04,1.27,17.57,5.0,3.8,40.14,22.57,3.97,0.0,2024.0,2.0,25.0,1.0
0,female,canada,new,groceries,beverages,freshmart,debit card,mobile,email,standard,express,north,winter,no,Sunday,1.0,52.0,29.4,1.0,5.0,1.47,12.88,3.4,44.21,5.0,3.8,515.27,19.28,8.52,0.0,2024.0,2.0,25.0,1.0
0,male,india,new,beauty,makeup,apex,bank transfer,desktop,email,standard,standard,east,winter,no,Monday,1.0,34.0,26.68,2.0,0.0,0.0,8.21,5.41,66.98,7.0,4.2,733.83,39.74,26.62,0.0,2024.0,2.0,26.0,2.0
0,female,pakistan,new,beauty,fragrance,apex,paypal,desktop,social media,platinum,standard,east,winter,no,Monday,1.0,40.0,44.89,2.0,10.0,8.98,0.0,9.66,90.46,6.0,4.1,928.08,26.55,24.02,0.0,2024.0,2.0,26.0,2.0
0,male,united kingdom,new,home & kitchen,cookware,freshmart,credit card,desktop,social media,silver,standard,south,winter,no,Monday,1.0,18.0,185.16,2.0,5.0,18.52,2.84,20.63,375.27,4.0,5.0,5478.6,19.11,71.71,0.0,2024.0,2.0,26.0,2.0
0,male,pakistan,returning,electronics,laptop,quickcart,debit card,desktop,social media,standard,standard,west,winter,no,Monday,1.0,32.0,490.64,4.0,0.0,0.0,7.89,75.2,2045.65,5.0,4.5,6447.46,9.86,201.7,1.0,2024.0,2.0,26.0,2.0
0,male,saudi arabia,loyal,groceries,beverages,nova,debit card,mobile,paid ads,standard,express,east,winter,no,Monday,1.0,18.0,15.37,5.0,10.0,7.68,14.3,3.05,86.52,2.0,4.0,1856.11,8.3,7.18,0.0,2024.0,2.0,26.0,2.0
0,male,united kingdom,premium,electronics,mobile,trendify,bank transfer,mobile,email,standard,standard,north,winter,no,Monday,1.0,46.0,247.12,6.0,20.0,296.54,10.68,53.31,1250.17,7.0,3.6,14705.17,6.2,77.51,1.0,2024.0,2.0,26.0,2.0
0,female,india,returning,fashion,men clothing,urbanco,credit card,mobile,organic search,standard,express,central,winter,no,Monday,1.0,37.0,89.82,2.0,0.0,0.0,15.6,6.44,201.68,8.0,3.9,2643.82,19.09,38.5,0.0,2024.0,2.0,26.0,2.0
0,male,saudi arabia,loyal,home & kitchen,appliances,valuemax,cash on delivery,mobile,direct,standard,express,east,winter,no,Monday,1.0,43.0,158.15,3.0,15.0,71.17,15.38,29.03,447.69,7.0,4.5,7351.24,20.24,90.61,1.0,2024.0,2.0,26.0,2.0
0,male,saudi arabia,returning,fashion,shoes,primeplus,cash on delivery,mobile,direct,silver,same day,east,winter,yes,Monday,1.0,47.0,38.99,2.0,0.0,0.0,20.39,5.79,104.16,1.0,3.0,1046.63,28.71,29.9,0.0,2024.0,2.0,26.0,2.0
0,female,india,loyal,groceries,beverages,primeplus,cash on delivery,desktop,direct,silver,standard,east,winter,no,Monday,1.0,37.0,63.65,4.0,0.0,0.0,5.68,21.85,282.13,6.0,4.3,4294.4,24.93,70.34,0.0,2024.0,2.0,26.0,2.0
1,male,saudi arabia,premium,groceries,snacks,ecolife,cash on delivery,mobile,paid ads,gold,express,east,winter,no,Monday,1.0,30.0,6.04,2.0,25.0,3.02,12.06,1.33,22.45,6.0,2.8,1456.01,16.2,3.64,0.0,2024.0,2.0,26.0,2.0
0,female,united states,loyal,toys,educational,nova,cash on delivery,desktop,organic search,silver,standard,west,winter,no,Monday,1.0,19.0,81.69,2.0,5.0,8.17,10.05,15.24,180.5,1.0,4.0,3775.79,19.82,35.78,0.0,2024.0,2.0,26.0,2.0
0,female,canada,returning,electronics,mobile,freshmart,credit card,desktop,social media,platinum,pickup,north,winter,no,Monday,1.0,33.0,438.05,2.0,0.0,0.0,3.67,54.64,934.41,6.0,4.5,11121.48,28.09,262.48,1.0,2024.0,2.0,26.0,2.0
0,male,france,new,books,non-fiction,primeplus,bank transfer,mobile,referral,silver,express,central,winter,no,Monday,1.0,18.0,31.03,4.0,0.0,0.0,16.49,9.3,149.91,1.0,3.9,2148.72,22.17,33.24,0.0,2024.0,2.0,26.0,2.0
0,female,france,loyal,beauty,makeup,nova,credit card,desktop,paid ads,standard,standard,west,winter,no,Monday,1.0,36.0,54.8,6.0,15.0,49.32,10.37,21.62,311.47,5.0,4.0,4795.45,43.46,135.36,0.0,2024.0,2.0,26.0,2.0
0,male,germany,premium,beauty,makeup,apex,bank transfer,mobile,organic search,silver,standard,north,winter,no,Monday,1.0,50.0,20.62,5.0,40.0,41.24,12.06,5.12,79.04,9.0,2.6,2041.48,19.86,15.7,0.0,2024.0,2.0,26.0,2.0
0,female,uae,loyal,electronics,accessories,zenith,paypal,desktop,direct,standard,pickup,south,winter,no,Monday,1.0,35.0,299.81,2.0,0.0,0.0,5.69,43.26,648.57,4.0,3.8,8837.87,17.66,114.54,1.0,2024.0,2.0,26.0,2.0
0,male,germany,returning,electronics,mobile,apex,bank transfer,desktop,email,standard,pickup,east,winter,no,Monday,1.0,50.0,773.0,3.0,35.0,811.65,9.67,276.28,1793.3,4.0,4.0,7389.27,11.08,198.7,1.0,2024.0,2.0,26.0,2.0
0,male,canada,returning,fashion,shoes,apex,wallet,desktop,email,standard,express,north,winter,no,Monday,1.0,24.0,90.06,6.0,5.0,27.02,19.21,37.67,570.22,3.0,3.8,9338.96,23.87,136.11,1.0,2024.0,2.0,26.0,2.0
0,male,france,new,fashion,shoes,zenith,bank transfer,mobile,email,silver,standard,central,winter,yes,Monday,1.0,26.0,80.87,1.0,0.0,0.0,7.47,3.15,91.49,4.0,5.0,1783.59,27.22,24.9,0.0,2024.0,2.0,26.0,2.0
1,male,australia,new,sports,fitness,freshmart,cash on delivery,desktop,direct,standard,pickup,south,winter,no,Monday,1.0,34.0,70.22,3.0,0.0,0.0,11.68,9.1,231.44,4.0,2.8,4132.49,32.56,75.36,0.0,2024.0,2.0,26.0,2.0
0,male,united states,new,fashion,shoes,apex,credit card,desktop,direct,standard,express,west,winter,no,Monday,1.0,44.0,59.9,1.0,0.0,0.0,10.1,5.86,75.86,4.0,3.9,724.47,19.88,15.08,0.0,2024.0,2.0,26.0,2.0
0,female,united states,returning,fashion,men clothing,quickcart,debit card,tablet,direct,standard,standard,north,winter,no,Monday,1.0,38.0,77.27,4.0,15.0,46.36,8.87,35.04,306.63,2.0,4.3,370.77,24.82,76.11,0.0,2024.0,2.0,26.0,2.0
1,male,saudi arabia,returning,home & kitchen,furniture,primeplus,credit card,mobile,direct,silver,standard,central,winter,no,Monday,1.0,47.0,179.03,5.0,0.0,0.0,10.37,28.76,934.28,4.0,2.9,14797.07,15.96,149.11,1.0,2024.0,2.0,26.0,2.0
0,female,uae,returning,fashion,men clothing,trendify,paypal,mobile,social media,gold,standard,east,winter,no,Tuesday,1.0,26.0,102.42,2.0,35.0,71.69,3.82,22.01,158.98,9.0,5.0,1222.54,27.33,43.45,0.0,2024.0,2.0,27.0,3.0
0,male,pakistan,new,beauty,haircare,freshmart,cash on delivery,desktop,social media,gold,pickup,south,winter,no,Tuesday,1.0,49.0,26.19,3.0,0.0,0.0,4.43,6.13,89.13,5.0,3.8,1201.47,23.38,20.84,0.0,2024.0,2.0,27.0,3.0
0,female,canada,premium,electronics,mobile,zenith,bank transfer,mobile,paid ads,silver,standard,west,winter,no,Tuesday,1.0,18.0,298.15,1.0,5.0,14.91,6.22,21.78,311.24,7.0,5.0,3435.7,19.35,60.22,0.0,2024.0,2.0,27.0,3.0
0,other,united kingdom,loyal,toys,board games,urbanco,credit card,desktop,organic search,silver,same day,north,winter,no,Tuesday,1.0,46.0,45.37,1.0,15.0,6.81,25.58,3.74,67.88,4.0,4.5,1127.94,25.93,17.6,0.0,2024.0,2.0,27.0,3.0
0,female,united kingdom,loyal,groceries,snacks,nova,cash on delivery,desktop,direct,standard,pickup,east,winter,no,Tuesday,1.0,29.0,20.27,4.0,10.0,8.11,11.18,9.11,93.26,6.0,3.4,1222.56,21.04,19.62,0.0,2024.0,2.0,27.0,3.0
1,female,united kingdom,new,fashion,shoes,valuemax,wallet,desktop,social media,gold,pickup,west,winter,yes,Tuesday,1.0,38.0,28.39,3.0,25.0,21.29,4.44,7.65,75.97,4.0,2.5,527.78,19.69,14.96,0.0,2024.0,2.0,27.0,3.0
0,female,united states,new,sports,sportswear,nova,wallet,desktop,email,silver,standard,north,winter,no,Tuesday,1.0,47.0,83.06,2.0,5.0,8.31,6.96,13.1,177.87,7.0,4.9,204.53,21.07,37.48,0.0,2024.0,2.0,27.0,3.0
0,female,united states,new,home & kitchen,appliances,valuemax,debit card,mobile,social media,standard,standard,east,winter,no,Tuesday,1.0,28.0,154.32,3.0,10.0,46.3,8.09,15.17,439.92,5.0,5.0,5789.33,26.96,118.6,1.0,2024.0,2.0,27.0,3.0
1,male,canada,loyal,books,fiction,zenith,wallet,mobile,paid ads,standard,standard,east,winter,no,Tuesday,1.0,44.0,12.04,4.0,5.0,2.41,11.62,1.72,59.09,8.0,3.9,1627.73,16.47,9.73,0.0,2024.0,2.0,27.0,3.0
1,female,australia,returning,groceries,fresh produce,zenith,cash on delivery,mobile,email,standard,same day,west,winter,no,Tuesday,1.0,33.0,10.52,3.0,5.0,1.58,21.29,1.4,52.67,4.0,2.7,20.0,21.81,11.49,0.0,2024.0,2.0,27.0,3.0
0,female,australia,returning,fashion,men clothing,quickcart,wallet,mobile,organic search,silver,standard,west,winter,no,Tuesday,1.0,30.0,50.35,4.0,20.0,40.28,9.73,17.85,188.7,5.0,4.3,1226.68,6.82,12.87,0.0,2024.0,2.0,27.0,3.0
0,male,pakistan,loyal,home & kitchen,furniture,primeplus,paypal,mobile,direct,gold,standard,north,winter,no,Tuesday,1.0,31.0,210.53,2.0,20.0,84.21,4.77,40.07,381.69,8.0,5.0,4977.25,18.98,72.44,0.0,2024.0,2.0,27.0,3.0
0,male,uae,loyal,fashion,women clothing,zenith,cash on delivery,desktop,email,standard,express,east,winter,yes,Tuesday,1.0,38.0,60.26,2.0,5.0,6.03,13.65,5.8,133.94,7.0,4.3,2311.77,21.04,28.18,0.0,2024.0,2.0,27.0,3.0
0,male,united kingdom,returning,groceries,dairy,urbanco,bank transfer,desktop,organic search,silver,standard,central,winter,no,Tuesday,1.0,41.0,37.57,2.0,10.0,7.51,3.43,4.05,75.11,4.0,3.5,862.12,25.02,18.79,0.0,2024.0,2.0,27.0,3.0
0,female,united kingdom,returning,books,non-fiction,urbanco,debit card,mobile,organic search,standard,standard,east,winter,no,Tuesday,1.0,43.0,19.62,3.0,30.0,17.66,6.12,5.9,53.22,6.0,4.5,247.65,20.69,11.01,0.0,2024.0,2.0,27.0,3.0
0,male,saudi arabia,loyal,home & kitchen,cookware,zenith,paypal,mobile,referral,standard,express,south,winter,no,Tuesday,1.0,32.0,141.34,5.0,0.0,0.0,12.78,70.19,789.67,0.0,3.6,8869.76,14.17,111.9,1.0,2024.0,2.0,27.0,3.0
0,female,saudi arabia,returning,toys,puzzles,nova,wallet,mobile,direct,standard,standard,north,winter,no,Tuesday,1.0,45.0,51.18,1.0,20.0,10.24,5.39,4.23,50.56,7.0,4.1,431.64,5.56,2.81,0.0,2024.0,2.0,27.0,3.0
0,female,uae,loyal,home & kitchen,cookware,valuemax,bank transfer,desktop,email,standard,express,south,winter,no,Tuesday,1.0,47.0,128.57,2.0,10.0,25.71,17.69,30.04,279.16,1.0,4.9,3809.87,17.36,48.46,0.0,2024.0,2.0,27.0,3.0
0,male,saudi arabia,loyal,groceries,beverages,freshmart,credit card,mobile,organic search,gold,same day,north,winter,no,Wednesday,1.0,25.0,5.99,2.0,0.0,0.0,17.49,0.9,30.37,3.0,2.9,698.82,23.29,7.07,0.0,2024.0,2.0,28.0,4.0
0,male,australia,loyal,groceries,fresh produce,zenith,wallet,mobile,referral,gold,pickup,south,winter,no,Wednesday,1.0,46.0,23.91,2.0,0.0,0.0,5.06,1.47,54.35,6.0,3.1,716.43,37.5,20.38,0.0,2024.0,2.0,28.0,4.0
0,male,australia,returning,books,fiction,quickcart,debit card,tablet,social media,standard,standard,west,winter,no,Wednesday,1.0,40.0,21.0,2.0,15.0,6.3,3.77,1.42,40.89,5.0,4.1,389.76,17.58,7.19,0.0,2024.0,2.0,28.0,4.0
0,male,india,returning,groceries,dairy,ecolife,wallet,desktop,social media,standard,express,south,winter,no,Wednesday,1.0,44.0,21.18,4.0,0.0,0.0,18.53,8.12,111.37,3.0,4.0,497.9,20.21,22.51,0.0,2024.0,2.0,28.0,4.0
0,other,germany,returning,beauty,fragrance,urbanco,cash on delivery,mobile,direct,standard,standard,central,winter,no,Wednesday,1.0,28.0,58.96,1.0,0.0,0.0,6.52,3.19,68.67,3.0,5.0,860.32,18.0,12.36,0.0,2024.0,2.0,28.0,4.0
0,female,france,premium,groceries,snacks,primeplus,bank transfer,desktop,email,gold,same day,central,winter,no,Wednesday,1.0,37.0,12.31,2.0,30.0,7.39,20.21,0.83,38.27,2.0,3.1,1359.69,20.03,7.67,0.0,2024.0,2.0,28.0,4.0
0,female,saudi arabia,loyal,fashion,men clothing,primeplus,cash on delivery,desktop,referral,silver,standard,north,winter,no,Wednesday,1.0,47.0,112.86,2.0,20.0,45.14,9.0,13.77,203.35,7.0,3.0,4051.47,19.06,38.76,0.0,2024.0,2.0,28.0,4.0
0,male,india,returning,fashion,women clothing,quickcart,debit card,mobile,referral,gold,standard,west,winter,no,Wednesday,1.0,20.0,48.13,4.0,25.0,48.13,5.65,11.96,162.0,3.0,5.0,3029.68,16.47,26.68,0.0,2024.0,2.0,28.0,4.0
0,male,uae,returning,home & kitchen,decor,nova,debit card,desktop,direct,gold,standard,north,winter,no,Wednesday,1.0,33.0,172.83,2.0,20.0,69.13,1.76,12.92,291.21,6.0,4.1,4851.45,16.55,48.2,0.0,2024.0,2.0,28.0,4.0
0,male,uae,new,groceries,snacks,valuemax,credit card,mobile,social media,gold,standard,west,winter,no,Wednesday,1.0,43.0,47.65,5.0,0.0,0.0,7.75,27.78,273.78,7.0,4.1,3504.46,10.15,27.79,0.0,2024.0,2.0,28.0,4.0
0,male,pakistan,new,home & kitchen,furniture,urbanco,paypal,mobile,social media,standard,standard,west,winter,no,Wednesday,1.0,25.0,104.29,6.0,30.0,187.72,13.91,73.47,525.4,6.0,4.3,2258.73,24.69,129.72,1.0,2024.0,2.0,28.0,4.0
0,male,australia,new,sports,equipment,freshmart,paypal,desktop,paid ads,gold,standard,south,winter,no,Wednesday,1.0,35.0,96.48,2.0,0.0,0.0,6.29,9.59,208.84,4.0,4.6,3700.75,18.47,38.57,0.0,2024.0,2.0,28.0,4.0
0,male,united states,new,toys,puzzles,nova,debit card,mobile,paid ads,silver,standard,west,winter,yes,Wednesday,1.0,35.0,73.72,5.0,0.0,0.0,9.86,41.73,420.19,5.0,4.5,1289.32,29.17,122.57,1.0,2024.0,2.0,28.0,4.0
0,female,united states,loyal,books,education,primeplus,paypal,mobile,email,silver,standard,east,winter,no,Wednesday,1.0,36.0,22.48,3.0,30.0,20.23,8.55,5.77,61.53,6.0,3.9,951.11,12.74,7.84,0.0,2024.0,2.0,28.0,4.0
0,female,australia,premium,electronics,headphones,nova,debit card,mobile,social media,platinum,standard,central,winter,no,Wednesday,1.0,28.0,980.06,6.0,0.0,0.0,5.12,612.54,6498.02,5.0,4.3,50000.0,31.94,2075.47,1.0,2024.0,2.0,28.0,4.0
0,male,australia,returning,beauty,makeup,zenith,paypal,mobile,direct,standard,express,north,winter,no,Wednesday,1.0,39.0,39.53,3.0,25.0,29.65,15.79,10.53,115.26,5.0,5.0,1319.48,31.65,36.48,0.0,2024.0,2.0,28.0,4.0
0,female,uae,returning,sports,outdoor,freshmart,wallet,mobile,paid ads,gold,standard,east,winter,no,Thursday,1.0,28.0,62.9,3.0,15.0,28.3,2.95,19.29,182.64,4.0,5.0,1379.42,27.85,50.87,0.0,2024.0,2.0,29.0,5.0
0,female,united states,loyal,toys,educational,primeplus,paypal,desktop,social media,gold,standard,south,winter,no,Thursday,1.0,34.0,83.77,2.0,0.0,0.0,3.22,7.67,178.43,7.0,3.5,2722.48,23.22,41.43,0.0,2024.0,2.0,29.0,5.0
